Country_Code,Country_Name,Year,Value
RWA,Rwanda,1962,43.251000000000005
SAS,South Asia,1962,43.366535579144795
SAU,Saudi Arabia,1962,46.665
SDN,Sudan,1962,49.035
SEN,Senegal,1962,38.461999999999996
SGP,Singapore,1962,66.432243902439
SLB,Solomon Islands,1962,49.748999999999995
SLE,Sierra Leone,1962,32.302
SLV,El Salvador,1962,51.256
SMR,San Marino,1962,
SOM,Somalia,1962,37.773
SRB,Serbia,1962,
SSA,Sub-Saharan Africa (excluding high income),1962,41.2604156653377
SSD,South Sudan,1962,32.55
SSF,Sub-Saharan Africa,1962,41.2604156653377
SST,Small states,1962,55.8732112452073
STP,Sao Tome and Principe,1962,51.428000000000004
SUR,Suriname,1962,60.376999999999995
SVK,Slovak Republic,1962,70.47229268292679
SVN,Slovenia,1962,68.9780487804878
SWE,Sweden,1962,73.35048780487809
SWZ,Eswatini,1962,44.325
SXM,Sint Maarten (Dutch part),1962,
SYC,Seychelles,1962,
SYR,Syrian Arab Republic,1962,53.176
TCD,Chad,1962,38.536
TEA,East Asia & Pacific (IDA & IBRD countries),1962,46.7039651881353
TEC,Europe & Central Asia (IDA & IBRD countries),1962,64.5837606830893
TGO,Togo,1962,41.58
THA,Thailand,1962,55.745
TJK,Tajikistan,1962,51.236999999999995
TKM,Turkmenistan,1962,55.326
TLA,Latin America & the Caribbean (IDA & IBRD countries),1962,56.57885799029761
TLS,Timor-Leste,1962,34.73
TMN,Middle East & North Africa (IDA & IBRD countries),1962,47.55821291791221
TON,Tonga,1962,60.687
TSA,South Asia (IDA & IBRD),1962,43.366535579144795
TSS,Sub-Saharan Africa (IDA & IBRD countries),1962,41.260415665337604
TTO,Trinidad and Tobago,1962,63.036
TUN,Tunisia,1962,43.351000000000006
TUR,Turkey,1962,46.83
TZA,Tanzania,1962,44.121
UGA,Uganda,1962,45.558
UKR,Ukraine,1962,69.1460975609756
UMC,Upper middle income,1962,51.0303039467329
URY,Uruguay,1962,68.19800000000001
USA,United States,1962,70.119512195122
UZB,Uzbekistan,1962,59.589
VCT,St. Vincent and the Grenadines,1962,60.474
VEN,"Venezuela, RB",1962,60.907
VIR,Virgin Islands (U.S.),1962,66.7410975609756
VNM,Vietnam,1962,60.387
VUT,Vanuatu,1962,50.031000000000006
WLD,World,1962,53.4981944393904
WSM,Samoa,1962,57.472
XKX,Kosovo,1962,
YEM,"Yemen, Rep.",1962,30.5
ZAF,South Africa,1962,49.141999999999996
ZMB,Zambia,1962,47.446000000000005
ZWE,Zimbabwe,1962,53.946000000000005
ABW,Aruba,1963,66.78699999999999
AFG,Afghanistan,1963,33.971
AGO,Angola,1963,38.43
ALB,Albania,1963,64.914
ARB,Arab World,1963,48.3204319602403
ARE,United Arab Emirates,1963,54.571999999999996
ARG,Argentina,1963,65.348
ARM,Armenia,1963,67.277
ATG,Antigua and Barbuda,1963,63.54
AUS,Australia,1963,70.91170731707321
AUT,Austria,1963,69.4436585365854
AZE,Azerbaijan,1963,61.678999999999995
BDI,Burundi,1963,42.225
BEL,Belgium,1963,70.0514634146342
BEN,Benin,1963,38.655
BFA,Burkina Faso,1963,35.847
BGD,Bangladesh,1963,47.126000000000005
BGR,Bulgaria,1963,70.3092682926829
BHR,Bahrain,1963,55.911
BHS,"Bahamas, The",1963,65.12100000000001
BIH,Bosnia and Herzegovina,1963,62.243
BLR,Belarus,1963,68.9920731707317
BLZ,Belize,1963,61.663000000000004
BMU,Bermuda,1963,
BOL,Bolivia,1963,42.84
BRA,Brazil,1963,55.626999999999995
BRB,Barbados,1963,66.381
BRN,Brunei Darussalam,1963,57.756
BTN,Bhutan,1963,35.734
BWA,Botswana,1963,50.641000000000005
CAF,Central African Republic,1963,37.683
CAN,Canada,1963,71.3807317073171
CEB,Central Europe and the Baltics,1963,68.696047369717
CHE,Switzerland,1963,71.1875609756098
CHI,Channel Islands,1963,71.03
CHL,Chile,1963,58.467
CHN,China,1963,45.972
CIV,Cote d'Ivoire,1963,38.583
CMR,Cameroon,1963,43.181999999999995
COD,"Congo, Dem. Rep.",1963,41.755
COG,"Congo, Rep.",1963,47.486000000000004
COL,Colombia,1963,58.825
COM,Comoros,1963,42.644
CPV,Cabo Verde,1963,49.323
CRI,Costa Rica,1963,62.236000000000004
CSS,Caribbean small states,1963,63.8044417753742
CUB,Cuba,1963,65.695
CUW,Curacao,1963,
CYM,Cayman Islands,1963,
CYP,Cyprus,1963,70.587
CZE,Czech Republic,1963,70.3043902439025
DEU,Germany,1963,69.8596097560976
DJI,Djibouti,1963,45.309
DMA,Dominica,1963,
DNK,Denmark,1963,72.4004878048781
DOM,Dominican Republic,1963,53.675
DZA,Algeria,1963,47.50899999999999
EAP,East Asia & Pacific (excluding high income),1963,47.7988098660004
EAR,Early-demographic dividend,1963,46.8750269101298
EAS,East Asia & Pacific,1963,50.573598301432
ECA,Europe & Central Asia (excluding high income),1963,64.62125130815929
ECS,Europe & Central Asia,1963,67.7435572288369
ECU,Ecuador,1963,54.635
EGY,"Egypt, Arab Rep.",1963,49.628
EMU,Euro area,1963,69.785545076618
ERI,Eritrea,1963,40.259
ESP,Spain,1963,69.6812195121951
EST,Estonia,1963,69.0535609756098
ETH,Ethiopia,1963,40.29
EUU,European Union,1963,69.7678612700615
FCS,Fragile and conflict affected situations,1963,42.3893922533801
FIN,Finland,1963,69.0126829268293
FJI,Fiji,1963,61.74100000000001
FRA,France,1963,70.51463414634149
FRO,Faroe Islands,1963,
FSM,"Micronesia, Fed. Sts.",1963,55.838
GAB,Gabon,1963,41.148999999999994
GBR,United Kingdom,1963,70.8268292682927
GEO,Georgia,1963,64.881
GHA,Ghana,1963,47.093
GIN,Guinea,1963,35.431999999999995
GMB,"Gambia, The",1963,33.07
GNB,Guinea-Bissau,1963,38.349000000000004
GNQ,Equatorial Guinea,1963,37.542
GRC,Greece,1963,69.1857073170732
GRD,Grenada,1963,63.451
GRL,Greenland,1963,
GTM,Guatemala,1963,48.295
GUM,Guam,1963,62.482
GUY,Guyana,1963,60.805
HIC,High income,1963,69.104692625621
HKG,"Hong Kong SAR, China",1963,68.6258536585366
HND,Honduras,1963,48.285
HPC,Heavily indebted poor countries (HIPC),1963,41.0710306645432
HRV,Croatia,1963,65.7878780487805
HTI,Haiti,1963,43.0
HUN,Hungary,1963,68.8741463414634
IBD,IBRD only,1963,50.518182905218
IBT,IDA & IBRD total,1963,49.3224523368722
IDA,IDA total,1963,43.47556820759629
IDB,IDA blend,1963,45.5749650926126
IDN,Indonesia,1963,48.468
IDX,IDA only,1963,42.4694773225879
IMN,Isle of Man,1963,
IND,India,1963,43.251999999999995
IRL,Ireland,1963,70.2729268292683
IRN,"Iran, Islamic Rep.",1963,46.621
IRQ,Iraq,1963,51.58
ISL,Iceland,1963,73.0429268292683
ISR,Israel,1963,
ITA,Italy,1963,69.24804878048779
JAM,Jamaica,1963,65.78399999999999
JOR,Jordan,1963,54.995
JPN,Japan,1963,69.65804878048779
KAZ,Kazakhstan,1963,59.61953658536589
KEN,Kenya,1963,48.674
KGZ,Kyrgyz Republic,1963,57.4431951219512
KHM,Cambodia,1963,41.71
KIR,Kiribati,1963,48.601000000000006
KNA,St. Kitts and Nevis,1963,
KOR,"Korea, Rep.",1963,56.9706097560976
KWT,Kuwait,1963,61.565
LAC,Latin America & Caribbean (excluding high income),1963,57.0688593501351
LAO,Lao PDR,1963,44.121
LBN,Lebanon,1963,64.157
LBR,Liberia,1963,35.321999999999996
LBY,Libya,1963,47.415
LCA,St. Lucia,1963,59.246
LCN,Latin America & Caribbean,1963,57.443313950958796
LDC,Least developed countries: UN classification,1963,41.695518890686
LIC,Low income,1963,40.5400013601344
LIE,Liechtenstein,1963,
LKA,Sri Lanka,1963,60.611000000000004
LMC,Lower middle income,1963,47.0233830866837
LMY,Low & middle income,1963,49.0511166321805
LSO,Lesotho,1963,48.59
LTE,Late-demographic dividend,1963,52.262947553001204
LTU,Lithuania,1963,70.2043902439024
LUX,Luxembourg,1963,69.22307317073171
LVA,Latvia,1963,69.8290243902439
MAC,"Macao SAR, China",1963,66.199
MAF,St. Martin (French part),1963,
MAR,Morocco,1963,49.738
MDA,Moldova,1963,63.122
MDG,Madagascar,1963,41.401
MDV,Maldives,1963,39.209
MEA,Middle East & North Africa,1963,48.2311972819504
MEX,Mexico,1963,58.656000000000006
MHL,Marshall Islands,1963,
MIC,Middle income,1963,49.7003953803623
MKD,North Macedonia,1963,62.468999999999994
MLI,Mali,1963,28.781999999999996
MLT,Malta,1963,69.9199512195122
MMR,Myanmar,1963,44.215
MNA,Middle East & North Africa (excluding high income),1963,48.1491165298845
MNE,Montenegro,1963,65.827
MNG,Mongolia,1963,51.012
MOZ,Mozambique,1963,40.508
MRT,Mauritania,1963,46.531000000000006
MUS,Mauritius,1963,61.3576585365854
MWI,Malawi,1963,37.421
MYS,Malaysia,1963,61.486000000000004
NAC,North America,1963,70.0503873907244
NAM,Namibia,1963,48.656000000000006
NCL,New Caledonia,1963,59.887804878048804
NER,Niger,1963,35.298
NGA,Nigeria,1963,38.291
NIC,Nicaragua,1963,48.92
NLD,Netherlands,1963,73.33707317073171
NOR,Norway,1963,73.0775609756098
NPL,Nepal,1963,36.828
NZL,New Zealand,1963,71.28048780487799
OED,OECD members,1963,68.040565422072
OMN,Oman,1963,45.11
OSS,Other small states,1963,52.715490446959
PAK,Pakistan,1963,47.88399999999999
PAN,Panama,1963,62.36
PER,Peru,1963,49.792
PHL,Philippines,1963,62.16
PLW,Palau,1963,
PNG,Papua New Guinea,1963,40.817
POL,Poland,1963,68.3756097560976
PRE,Pre-demographic dividend,1963,40.4838262805155
PRI,Puerto Rico,1963,69.35600000000001
PRK,"Korea, Dem. People’s Rep.",1963,52.61
PRT,Portugal,1963,64.49651219512201
PRY,Paraguay,1963,64.5
PSE,West Bank and Gaza,1963,
PSS,Pacific island small states,1963,57.79953575331861
PST,Post-demographic dividend,1963,69.4227773307937
PYF,French Polynesia,1963,57.465
QAT,Qatar,1963,63.369
ROU,Romania,1963,67.44107317073171
RUS,Russian Federation,1963,67.3399024390244
RWA,Rwanda,1963,43.54
SAS,South Asia,1963,43.991437776187404
SAU,Saudi Arabia,1963,47.207
SDN,Sudan,1963,49.446000000000005
SEN,Senegal,1963,38.477
SGP,Singapore,1963,66.7008048780488
SLB,Solomon Islands,1963,50.555
SLE,Sierra Leone,1963,32.705
SLV,El Salvador,1963,51.847
SMR,San Marino,1963,
SOM,Somalia,1963,38.175
SRB,Serbia,1963,
SSA,Sub-Saharan Africa (excluding high income),1963,41.68335604101429
SSD,South Sudan,1963,32.975
SSF,Sub-Saharan Africa,1963,41.68335604101429
SST,Small states,1963,56.258345014818104
STP,Sao Tome and Principe,1963,51.931000000000004
SUR,Suriname,1963,60.705
SVK,Slovak Republic,1963,70.59492682926829
SVN,Slovenia,1963,68.62195121951221
SWE,Sweden,1963,73.5553658536585
SWZ,Eswatini,1963,44.699
SXM,Sint Maarten (Dutch part),1963,
SYC,Seychelles,1963,
SYR,Syrian Arab Republic,1963,53.797
TCD,Chad,1963,38.795
TEA,East Asia & Pacific (IDA & IBRD countries),1963,47.7355426930076
TEC,Europe & Central Asia (IDA & IBRD countries),1963,65.0026024361932
TGO,Togo,1963,42.215
THA,Thailand,1963,56.231
TJK,Tajikistan,1963,51.544
TKM,Turkmenistan,1963,55.757
TLA,Latin America & the Caribbean (IDA & IBRD countries),1963,57.018820548042
TLS,Timor-Leste,1963,35.232
TMN,Middle East & North Africa (IDA & IBRD countries),1963,48.1491165298845
TON,Tonga,1963,61.103
TSA,South Asia (IDA & IBRD),1963,43.991437776187404
TSS,Sub-Saharan Africa (IDA & IBRD countries),1963,41.68335604101429
TTO,Trinidad and Tobago,1963,63.373000000000005
TUN,Tunisia,1963,44.11
TUR,Turkey,1963,47.573
TZA,Tanzania,1963,44.393
UGA,Uganda,1963,46.162
UKR,Ukraine,1963,69.4577073170732
UMC,Upper middle income,1963,51.868438952199604
URY,Uruguay,1963,68.347
USA,United States,1963,69.91707317073171
UZB,Uzbekistan,1963,59.968999999999994
VCT,St. Vincent and the Grenadines,1963,61.006
VEN,"Venezuela, RB",1963,61.422
VIR,Virgin Islands (U.S.),1963,66.9962195121951
VNM,Vietnam,1963,61.02
VUT,Vanuatu,1963,50.576
WLD,World,1963,54.0233981153183
WSM,Samoa,1963,57.756
XKX,Kosovo,1963,
YEM,"Yemen, Rep.",1963,30.943
ZAF,South Africa,1963,49.50899999999999
ZMB,Zambia,1963,47.772
ZWE,Zimbabwe,1963,54.403
ABW,Aruba,1964,67.113
AFG,Afghanistan,1964,34.463
AGO,Angola,1964,38.76
ALB,Albania,1964,65.46300000000001
ARB,Arab World,1964,48.9100185353286
ARE,United Arab Emirates,1964,55.555
ARG,Argentina,1964,65.426
ARM,Armenia,1964,67.71600000000001
ATG,Antigua and Barbuda,1964,63.992
AUS,Australia,1964,70.88097560975609
AUT,Austria,1964,69.92195121951221
AZE,Azerbaijan,1964,61.888999999999996
BDI,Burundi,1964,42.54
BEL,Belgium,1964,70.75512195121951
BEN,Benin,1964,39.13
BFA,Burkina Faso,1964,36.330999999999996
BGD,Bangladesh,1964,47.648999999999994
BGR,Bulgaria,1964,71.1212195121951
BHR,Bahrain,1964,57.181999999999995
BHS,"Bahamas, The",1964,65.219
BIH,Bosnia and Herzegovina,1964,62.818000000000005
BLR,Belarus,1964,69.2899268292683
BLZ,Belize,1964,62.24100000000001
BMU,Bermuda,1964,
BOL,Bolivia,1964,43.199
BRA,Brazil,1964,56.121
BRB,Barbados,1964,66.86
BRN,Brunei Darussalam,1964,58.638000000000005
BTN,Bhutan,1964,36.22
BWA,Botswana,1964,51.099
CAF,Central African Republic,1964,38.201
CAN,Canada,1964,71.7763414634146
CEB,Central Europe and the Baltics,1964,69.05248453887529
CHE,Switzerland,1964,72.0778048780488
CHI,Channel Islands,1964,71.143
CHL,Chile,1964,58.927
CHN,China,1964,47.592
CIV,Cote d'Ivoire,1964,39.358000000000004
CMR,Cameroon,1964,43.638999999999996
COD,"Congo, Dem. Rep.",1964,41.995
COG,"Congo, Rep.",1964,48.016000000000005
COL,Colombia,1964,59.308
COM,Comoros,1964,43.043
CPV,Cabo Verde,1964,49.797
CRI,Costa Rica,1964,62.806999999999995
CSS,Caribbean small states,1964,64.11379143539381
CUB,Cuba,1964,66.327
CUW,Curacao,1964,
CYM,Cayman Islands,1964,
CYP,Cyprus,1964,70.895
CZE,Czech Republic,1964,70.459512195122
DEU,Germany,1964,70.0137073170732
DJI,Djibouti,1964,45.727
DMA,Dominica,1964,
DNK,Denmark,1964,72.4851219512195
DOM,Dominican Republic,1964,54.34
DZA,Algeria,1964,47.958
EAP,East Asia & Pacific (excluding high income),1964,49.13719288174521
EAR,Early-demographic dividend,1964,47.4565534997154
EAS,East Asia & Pacific,1964,51.7589388645909
ECA,Europe & Central Asia (excluding high income),1964,64.9166815210919
ECS,Europe & Central Asia,1964,68.1382255800127
ECU,Ecuador,1964,55.158
EGY,"Egypt, Arab Rep.",1964,50.101000000000006
EMU,Euro area,1964,70.2443060030152
ERI,Eritrea,1964,40.768
ESP,Spain,1964,70.399756097561
EST,Estonia,1964,69.30992682926829
ETH,Ethiopia,1964,40.81
EUU,European Union,1964,70.2338662212529
FCS,Fragile and conflict affected situations,1964,42.939138534284794
FIN,Finland,1964,69.2209756097561
FJI,Fiji,1964,61.967
FRA,France,1964,70.66341463414629
FRO,Faroe Islands,1964,
FSM,"Micronesia, Fed. Sts.",1964,56.278999999999996
GAB,Gabon,1964,41.849
GBR,United Kingdom,1964,71.62439024390241
GEO,Georgia,1964,65.291
GHA,Ghana,1964,47.468999999999994
GIN,Guinea,1964,35.588
GMB,"Gambia, The",1964,33.543
GNB,Guinea-Bissau,1964,38.671
GNQ,Equatorial Guinea,1964,37.874
GRC,Greece,1964,69.4294390243902
GRD,Grenada,1964,63.817
GRL,Greenland,1964,
GTM,Guatemala,1964,48.856
GUM,Guam,1964,62.968
GUY,Guyana,1964,60.983999999999995
HIC,High income,1964,69.500163542339
HKG,"Hong Kong SAR, China",1964,69.1043658536585
HND,Honduras,1964,48.926
HPC,Heavily indebted poor countries (HIPC),1964,41.4781851472993
HRV,Croatia,1964,66.1544390243903
HTI,Haiti,1964,43.413999999999994
HUN,Hungary,1964,69.38097560975609
IBD,IBRD only,1964,51.3817143267244
IBT,IDA & IBRD total,1964,50.122631007561296
IDA,IDA total,1964,43.9823832033758
IDB,IDA blend,1964,46.162066244325
IDN,Indonesia,1964,49.051
IDX,IDA only,1964,42.937932498037
IMN,Isle of Man,1964,
IND,India,1964,43.873000000000005
IRL,Ireland,1964,70.4012926829268
IRN,"Iran, Islamic Rep.",1964,47.172
IRQ,Iraq,1964,52.73
ISL,Iceland,1964,73.5417073170732
ISR,Israel,1964,
ITA,Italy,1964,70.3117073170732
JAM,Jamaica,1964,66.1
JOR,Jordan,1964,55.765
JPN,Japan,1964,70.1324390243903
KAZ,Kazakhstan,1964,60.038000000000004
KEN,Kenya,1964,49.261
KGZ,Kyrgyz Republic,1964,57.882243902439
KHM,Cambodia,1964,41.893
KIR,Kiribati,1964,49.145
KNA,St. Kitts and Nevis,1964,
KOR,"Korea, Rep.",1964,57.44092682926829
KWT,Kuwait,1964,62.265
LAC,Latin America & Caribbean (excluding high income),1964,57.506748035928204
LAO,Lao PDR,1964,44.424
LBN,Lebanon,1964,64.435
LBR,Liberia,1964,35.796
LBY,Libya,1964,48.913999999999994
LCA,St. Lucia,1964,60.035
LCN,Latin America & Caribbean,1964,57.8719869847958
LDC,Least developed countries: UN classification,1964,42.1517970855705
LIC,Low income,1964,40.98302638291471
LIE,Liechtenstein,1964,
LKA,Sri Lanka,1964,61.078
LMC,Lower middle income,1964,47.5849714851719
LMY,Low & middle income,1964,49.8633812587824
LSO,Lesotho,1964,48.797
LTE,Late-demographic dividend,1964,53.3676319027419
LTU,Lithuania,1964,71.50902439024391
LUX,Luxembourg,1964,69.41104878048779
LVA,Latvia,1964,71.0280487804878
MAC,"Macao SAR, China",1964,66.62899999999999
MAF,St. Martin (French part),1964,
MAR,Morocco,1964,50.168
MDA,Moldova,1964,63.496
MDG,Madagascar,1964,41.876000000000005
MDV,Maldives,1964,39.878
MEA,Middle East & North Africa,1964,48.8261094694833
MEX,Mexico,1964,59.068999999999996
MHL,Marshall Islands,1964,
MIC,Middle income,1964,50.540573457289604
MKD,North Macedonia,1964,63.06
MLI,Mali,1964,29.096999999999998
MLT,Malta,1964,70.0757317073171
MMR,Myanmar,1964,44.907
MNA,Middle East & North Africa (excluding high income),1964,48.739915905749505
MNE,Montenegro,1964,66.438
MNG,Mongolia,1964,51.771
MOZ,Mozambique,1964,40.698
MRT,Mauritania,1964,47.214
MUS,Mauritius,1964,61.93495121951221
MWI,Malawi,1964,37.655
MYS,Malaysia,1964,61.943000000000005
NAC,North America,1964,70.31320505015489
NAM,Namibia,1964,49.325
NCL,New Caledonia,1964,60.3365853658537
NER,Niger,1964,35.368
NGA,Nigeria,1964,38.691
NIC,Nicaragua,1964,49.566
NLD,Netherlands,1964,73.7041463414634
NOR,Norway,1964,73.5958536585366
NPL,Nepal,1964,37.346
NZL,New Zealand,1964,71.32926829268291
OED,OECD members,1964,68.4363199831587
OMN,Oman,1964,45.896
OSS,Other small states,1964,53.126365594872
PAK,Pakistan,1964,48.67
PAN,Panama,1964,62.824
PER,Peru,1964,50.333999999999996
PHL,Philippines,1964,62.411
PLW,Palau,1964,
PNG,Papua New Guinea,1964,41.495
POL,Poland,1964,68.6292682926829
PRE,Pre-demographic dividend,1964,40.9182223270498
PRI,Puerto Rico,1964,69.5932926829268
PRK,"Korea, Dem. People’s Rep.",1964,53.335
PRT,Portugal,1964,64.8912682926829
PRY,Paraguay,1964,64.65899999999999
PSE,West Bank and Gaza,1964,
PSS,Pacific island small states,1964,58.189928067999105
PST,Post-demographic dividend,1964,69.8277507717122
PYF,French Polynesia,1964,57.845
QAT,Qatar,1964,64.123
ROU,Romania,1964,67.6504390243903
RUS,Russian Federation,1964,67.566512195122
RWA,Rwanda,1964,43.803000000000004
SAS,South Asia,1964,44.615520486725906
SAU,Saudi Arabia,1964,47.781000000000006
SDN,Sudan,1964,49.852
SEN,Senegal,1964,38.449
SGP,Singapore,1964,66.9102195121951
SLB,Solomon Islands,1964,51.357
SLE,Sierra Leone,1964,33.134
SLV,El Salvador,1964,52.391000000000005
SMR,San Marino,1964,
SOM,Somalia,1964,38.578
SRB,Serbia,1964,
SSA,Sub-Saharan Africa (excluding high income),1964,42.0945699185438
SSD,South Sudan,1964,33.402
SSF,Sub-Saharan Africa,1964,42.0945699185438
SST,Small states,1964,56.637123484077705
STP,Sao Tome and Principe,1964,52.417
SUR,Suriname,1964,61.026
SVK,Slovak Republic,1964,70.63278048780491
SVN,Slovenia,1964,68.66341463414629
SWE,Sweden,1964,73.73317073170729
SWZ,Eswatini,1964,45.083
SXM,Sint Maarten (Dutch part),1964,
SYC,Seychelles,1964,
SYR,Syrian Arab Republic,1964,54.435
TCD,Chad,1964,39.059
TEA,East Asia & Pacific (IDA & IBRD countries),1964,49.082352379166004
TEC,Europe & Central Asia (IDA & IBRD countries),1964,65.294404254005
TGO,Togo,1964,42.846000000000004
THA,Thailand,1964,56.692
TJK,Tajikistan,1964,51.851000000000006
TKM,Turkmenistan,1964,56.18600000000001
TLA,Latin America & the Caribbean (IDA & IBRD countries),1964,57.4456287396389
TLS,Timor-Leste,1964,35.734
TMN,Middle East & North Africa (IDA & IBRD countries),1964,48.739915905749505
TON,Tonga,1964,61.527
TSA,South Asia (IDA & IBRD),1964,44.615520486725906
TSS,Sub-Saharan Africa (IDA & IBRD countries),1964,42.0945699185438
TTO,Trinidad and Tobago,1964,63.663000000000004
TUN,Tunisia,1964,44.931999999999995
TUR,Turkey,1964,48.312
TZA,Tanzania,1964,44.681999999999995
UGA,Uganda,1964,46.755
UKR,Ukraine,1964,69.7082195121951
UMC,Upper middle income,1964,52.9349271922509
URY,Uruguay,1964,68.455
USA,United States,1964,70.1658536585366
UZB,Uzbekistan,1964,60.348
VCT,St. Vincent and the Grenadines,1964,61.488
VEN,"Venezuela, RB",1964,61.923
VIR,Virgin Islands (U.S.),1964,67.2603658536585
VNM,Vietnam,1964,61.581
VUT,Vanuatu,1964,51.131
WLD,World,1964,54.6932412436179
WSM,Samoa,1964,58.045
XKX,Kosovo,1964,
YEM,"Yemen, Rep.",1964,31.500999999999998
ZAF,South Africa,1964,49.888000000000005
ZMB,Zambia,1964,48.068000000000005
ZWE,Zimbabwe,1964,54.849
ABW,Aruba,1965,67.435
AFG,Afghanistan,1965,34.948
AGO,Angola,1965,39.102
ALB,Albania,1965,65.85
ARB,Arab World,1965,49.496478440671
ARE,United Arab Emirates,1965,56.523
ARG,Argentina,1965,65.518
ARM,Armenia,1965,68.153
ATG,Antigua and Barbuda,1965,64.40100000000001
AUS,Australia,1965,70.850243902439
AUT,Austria,1965,69.7221951219512
AZE,Azerbaijan,1965,62.104
BDI,Burundi,1965,42.838
BEL,Belgium,1965,70.6253658536586
BEN,Benin,1965,39.615
BFA,Burkina Faso,1965,36.815
BGD,Bangladesh,1965,48.05
BGR,Bulgaria,1965,71.29390243902441
BHR,Bahrain,1965,58.388000000000005
BHS,"Bahamas, The",1965,65.31
BIH,Bosnia and Herzegovina,1965,63.381
BLR,Belarus,1965,69.5374146341464
BLZ,Belize,1965,62.823
BMU,Bermuda,1965,68.8978048780488
BOL,Bolivia,1965,43.568000000000005
BRA,Brazil,1965,56.61
BRB,Barbados,1965,67.275
BRN,Brunei Darussalam,1965,59.434
BTN,Bhutan,1965,36.745
BWA,Botswana,1965,51.547
CAF,Central African Republic,1965,38.754
CAN,Canada,1965,71.8721951219512
CEB,Central Europe and the Baltics,1965,69.2769975955159
CHE,Switzerland,1965,72.2017073170732
CHI,Channel Islands,1965,71.265
CHL,Chile,1965,59.415
CHN,China,1965,49.549
CIV,Cote d'Ivoire,1965,40.115
CMR,Cameroon,1965,44.095
COD,"Congo, Dem. Rep.",1965,42.257
